rank,symbol,gene_id,src_start,src_end,src_strand,cat_gene,cat_seqid,cat_pos,cat_symbol,locus_id,species,assembly,anchor_label,anchor_kind
-3,lin7a,lin7a,19946293,19983297,+,lin7a,NC_069727.1,1496032.0,lin7a,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
-2,LOC125139623,LOC125139623,19951480,19952950,-,,,,,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
-1,myf5,myf5,19986431,19991656,-,myf5,NC_069727.1,1462791.0,myf5,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
0,myf6,myf6,19994817,19998591,-,myf6,NC_069727.1,1444948.0,myf6,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
1,rps16,rps16,20014244,20017767,+,rps16,NC_069727.1,1408214.0,rps16,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
2,LOC125139542,LOC125139542,20044653,20087147,+,ppp1r12a,NC_069727.1,1323441.0,ppp1r12a,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
3,LOC113648169,LOC113648169,20095205,20130161,+,,,,,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
4,pawr,pawr,20140145,20177227,+,pawr,NC_069727.1,1244173.0,pawr,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
5,syt1a,syt1a,20178739,20214746,-,,,,,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
6,LOC125139500,LOC125139500,20259148,20378287,-,,,,,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
7,LOC125139501,LOC125139501,20296564,20305209,+,,,,,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
8,nav3,nav3,20396450,20571693,-,nav3,NC_069727.1,864980.0,nav3,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
9,LOC113649919,LOC113649919,20506703,20510625,+,,,,,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
10,LOC113649913,LOC113649913,20578209,20586309,-,LOC117599442,NC_069727.1,761305.0,LOC117599442,C004,Tachysurus fulvidraco,GCF_022655615.1,myf6,gene
-10,slc46a1,slc46a1,12071371,12079067,+,slc46a1,NC_069723.1,16560493.0,slc46a1,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
-9,sarm1,sarm1,12079046,12085307,-,sarm1,NC_069723.1,16553886.0,sarm1,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
-8,vtna,vtna,12088233,12093056,+,vtna,NC_069723.1,16546245.0,vtna,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
-7,scarf1,scarf1,12093140,12099916,-,scarf1,NC_069723.1,16539125.0,scarf1,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
-6,rilp,rilp,12100212,12119814,-,rilp,NC_069723.1,16527871.0,rilp,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
-5,prpf8,prpf8,12123610,12138273,-,prpf8,NC_069723.1,16511524.0,prpf8,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
-4,myo1cb,myo1cb,12144924,12198260,+,myo1cb,NC_069723.1,16474436.0,myo1cb,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
-3,si:dkey-118k5.3,si:dkey-118k5.3,12202013,12207568,+,si:dkey-118k5.3,NC_069723.1,16442663.0,si:dkey-118k5.3,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
-2,slc43a2a,slc43a2a,12210439,12232270,+,slc43a2a,NC_069723.1,16425572.0,slc43a2a,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
-1,pitpnaa,pitpnaa,12234275,12246376,+,pitpnaa,NC_069723.1,16407640.0,pitpnaa,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
0,egln2,egln2,12259125,12286399,+,egln2,NC_069723.1,16377488.0,egln2,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
1,tmem160,tmem160,12294893,12301030,+,tmem160,NC_069723.1,16353622.0,tmem160,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
2,npas1,npas1,12306468,12353754,-,npas1,NC_069723.1,16327094.0,npas1,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
3,arhgap35a,arhgap35a,12390902,12463377,-,arhgap35a,NC_069723.1,16237946.0,arhgap35a,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
4,ap2s1,ap2s1,12467380,12475488,+,ap2s1,NC_069723.1,16196183.0,ap2s1,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
5,rab4b,rab4b,12477598,12489264,-,rab4b,NC_069723.1,16183079.0,rab4b,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
6,rhoub,rhoub,12534271,12540447,-,rhoub,NC_069723.1,16132517.0,rhoub,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
7,LOC128532755,LOC128532755,12544426,12551084,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
8,LOC128533313,LOC128533313,12554326,12562540,-,rtn2a,NC_069723.1,16118115.0,rtn2a,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
9,ppm1na,ppm1na,12565120,12571260,+,ppm1na,NC_069723.1,16103931.0,ppm1na,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
10,si:dkey-202g17.3,si:dkey-202g17.3,12572943,12580630,+,si:dkey-202g17.3,NC_069723.1,16094193.0,si:dkey-202g17.3,C005,Clarias macrocephalus,GCF_024256425.1,egln2,gene
-10,flrt3,flrt3,31749296,31758759,-,flrt3,NC_069712.1,29008852.0,flrt3,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
-9,glo1,glo1,32278329,32286220,+,glo1,NC_069712.1,29481047.0,glo1,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
-8,btbd9,btbd9,32289261,32300113,+,btbd9,NC_069712.1,29491813.0,btbd9,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
-7,trnav-aac,trnav-aac-115,32301187,32301259,+,,,,,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
-6,zfand3,zfand3,32312504,32332495,+,zfand3,NC_069712.1,29516899.0,zfand3,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
-5,LOC128528989,LOC128528989,32374498,32574566,+,LOC113542066,NC_069712.1,29657836.0,LOC113542066,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
-4,LOC128529337,LOC128529337,32695144,32698135,+,,,,,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
-3,LOC128528474,LOC128528474,32944985,32947001,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
-2,LOC128529406,LOC128529406,32947996,32948595,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
-1,LOC128528473,LOC128528473,32949221,32950304,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
0,zfyve21,zfyve21,32950779,32961584,-,zfyve21,NC_069712.1,30070770.0,zfyve21,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
1,fhip2a,fhip2a,32963830,32978207,+,fhip2a,NC_069712.1,30082711.0,fhip2a,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
2,LOC128529169,LOC128529169,32971276,32989003,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
3,ablim1a,ablim1a,32982868,33033316,+,ablim1a,NC_069712.1,30109258.0,ablim1a,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
4,LOC128529167,LOC128529167,33001304,33001763,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
5,LOC128529168,LOC128529168,33008305,33008731,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
6,dact2,dact2,33058859,33064239,-,dact2,NC_069712.1,30156485.0,dact2,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
7,eif3s6ip,eif3s6ip,33067742,33072332,-,eif3s6ip,NC_069712.1,30166403.0,eif3s6ip,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
8,smoc2,smoc2,33081897,33119490,+,smoc2,NC_069712.1,30192593.0,smoc2,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
9,cdh23,cdh23,33183735,33437058,-,cdh23,NC_069712.1,30375190.0,cdh23,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
10,vsir,vsir,33212653,33226583,+,vsir,NC_069712.1,30298652.0,vsir,C005,Clarias macrocephalus,GCF_024256425.1,zfyve21,gene
-10,trnai-uau,trnai-uau-70,26529764,26529856,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
-9,trnai-uau,trnai-uau-71,26540024,26540116,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
-8,trnai-uau,trnai-uau-72,26546199,26546291,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
-7,trnai-uau,trnai-uau-73,26549554,26549646,+,,,,,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
-6,trnai-uau,trnai-uau-74,26550756,26550848,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
-5,trnai-uau,trnai-uau-75,26551362,26551454,+,,,,,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
-4,cdhr5a,cdhr5a,26554668,26562102,-,cdhr5a,NC_069720.1,5344908.0,cdhr5a,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
-3,drd4b,drd4b,26583228,26598657,+,drd4b,NC_069720.1,5372250.0,drd4b,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
-2,sirt3,sirt3,26607145,26613690,-,sirt3,NC_069720.1,5386016.0,sirt3,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
-1,LOC128542556,LOC128542556,26614387,26625608,+,LOC113536448,NC_069720.1,5395206.0,LOC113536448,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
0,jph3a,jph3a,26627115,26635019,+,jph3a,NC_069720.1,5407086.0,jph3a,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
1,LOC128543435,LOC128543435,26639630,26644149,+,LOC113536403,NC_069720.1,5419382.0,LOC113536403,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
2,csnk2a2a,csnk2a2a,26644920,26654417,+,csnk2a2a,NC_069720.1,5425953.0,csnk2a2a,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
3,kiaa0895l,kiaa0895l,26658656,26668004,-,kiaa0895l,NC_069720.1,5436140.0,kiaa0895l,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
4,nqo1,nqo1,26669553,26677986,-,nqo1,NC_069720.1,5447757.0,nqo1,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
5,LOC128542661,LOC128542661,26683041,26689067,-,,,,,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
6,LOC128543238,LOC128543238,26709697,26711919,-,LOC128316978,NC_069720.1,5466685.0,LOC128316978,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
7,kcng4b,kcng4b,26713635,26722140,-,kcng4b,NC_069720.1,5465809.0,kcng4b,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
8,dpep1,dpep1,26772250,26783193,-,dpep1,NC_069720.1,5499834.0,dpep1,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
9,sult5a1,sult5a1,26805352,26812845,+,sult5a1,NC_069720.1,5520616.0,sult5a1,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
10,LOC128542697,LOC128542697,26817749,26822657,-,LOC113538258,NC_069711.1,28004344.0,LOC113538258,C005,Clarias macrocephalus,GCF_024256425.1,jph3a,gene
-10,rtkna,rtkna,11701373,11768998,-,rtkna,NC_069733.1,10737309.0,rtkna,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
-9,smn1,smn1,11770900,11777524,-,smn1,NC_069733.1,10773420.0,smn1,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
-8,hspb11,hspb11,11777594,11780362,+,hspb11,NC_069733.1,10777759.0,hspb11,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
-7,mccc2,mccc2,11781568,11788560,-,mccc2,NC_069733.1,10784318.0,mccc2,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
-6,LOC108255851,LOC108255851,11788652,11804616,-,LOC113536823,NC_069733.1,10798783.0,LOC113536823,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
-5,si:ch211-204c21.1,si:ch211-204c21.1,11808362,11832184,-,si:ch211-204c21.1,NC_069733.1,10821263.0,si:ch211-204c21.1,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
-4,LOC108255350,LOC108255350,11848208,11849207,+,LOC113537121,NC_069733.1,10850552.0,LOC113537121,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
-3,tmem8b,tmem8b,11857415,11989127,+,tmem8b,NC_069733.1,10921159.0,tmem8b,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
-2,si:ch73-337l15.2,si:ch73-337l15.2,11994661,12006487,-,si:ch73-337l15.2,NC_069733.1,10992625.0,si:ch73-337l15.2,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
-1,tars1,tars1,12043005,12061018,+,tars1,NC_069733.1,11046725.0,tars1,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
0,gas1a,gas1a,12129524,12131864,-,gas1a,NC_069733.1,11118014.0,gas1a,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
1,dapk1,dapk1,12210767,12281288,+,dapk1,NC_069733.1,11231939.0,dapk1,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
2,ctsla,ctsla,12284940,12289348,+,ctsla,NC_069733.1,11271231.0,ctsla,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
3,fbp2,fbp2,12290506,12306594,-,fbp2,NC_069733.1,11282005.0,fbp2,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
4,fbp1a,fbp1a,12307950,12312932,-,fbp1a,NC_069733.1,11293615.0,fbp1a,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
5,kank1a,kank1a,12316438,12365553,+,kank1a,NC_069733.1,11323773.0,kank1a,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
6,dmrt1,dmrt1,12367663,12391055,+,dmrt1,NC_069733.1,11360944.0,dmrt1,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
7,dmrt3a,dmrt3a,12396894,12401918,+,dmrt3a,NC_069733.1,11379323.0,dmrt3a,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
8,dmrt2a,dmrt2a,12404516,12409976,+,dmrt2a,NC_069733.1,11387817.0,dmrt2a,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
9,smarca2,smarca2,12456741,12512787,+,smarca2,NC_069733.1,11453616.0,smarca2,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
10,adamts3,adamts3,12527768,12603436,+,adamts3,NC_069733.1,11534805.0,adamts3,C007,Ictalurus punctatus,GCF_001660625.3,gas1,gene
-10,maptb,maptb,3890583,3919308,-,maptb,NC_069738.1,4751928.0,maptb,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-9,myl4,myl4,3920411,3923609,-,myl4,NC_069738.1,4777655.0,myl4,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-8,scn4ab,scn4ab,3930679,3970515,+,scn4ab,NC_069738.1,4814666.0,scn4ab,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-7,LOC113662809,LOC113662809,3978146,4015806,-,,,,,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-6,LOC113662814,LOC113662814,3996872,4009286,-,LOC113543884,NC_069738.1,4849825.0,LOC113543884,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-5,LOC125145278,LOC125145278,4019937,4031679,-,,,,,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-4,LOC113637985,LOC113637985,4032860,4042761,-,,,,,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-3,LOC125145277,LOC125145277,4045510,4049887,-,,,,,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-2,zfpm2b,zfpm2b,4055354,4091836,-,zfpm2b,NC_069738.1,4873150.0,zfpm2b,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-1,lrp12,lrp12,4108876,4116353,+,lrp12,NC_069738.1,4917333.0,lrp12,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
0,gh1,gh1,4116713,4120060,-,gh1,NC_069738.1,4925386.0,gh1,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
1,LOC113662768,LOC113662768,4124807,4132090,-,LOC113543882,NC_069738.1,4935446.0,LOC113543882,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
2,thbs3b,thbs3b,4132937,4147142,-,thbs3b,NC_069738.1,4950297.0,thbs3b,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
3,mtx1b,mtx1b,4154741,4163623,-,mtx1b,NC_069738.1,4980259.0,mtx1b,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
4,txnipa,txnipa,4165913,4168979,+,txnipa,NC_069738.1,4996404.0,txnipa,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
5,polr3gla,polr3gla,4189546,4193537,-,polr3gla,NC_069738.1,5037469.0,polr3gla,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
6,LOC113662827,LOC113662827,4211648,4215999,-,,,,,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
7,LOC113662835,LOC113662835,4218614,4229291,-,LOC117596408,NC_069738.1,5104411.0,LOC117596408,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
8,LOC125145177,LOC125145177,4243141,4245643,+,,,,,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
9,si:dkey-81h8.1,si:dkey-81h8.1,4256058,4266990,-,si:dkey-81h8.1,NC_069738.1,5136221.0,si:dkey-81h8.1,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
10,sema4ab,sema4ab,4268385,4301465,-,sema4ab,NC_069738.1,5163277.0,sema4ab,C014,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-10,maptb,maptb,3890583,3919308,-,maptb,NC_069738.1,4751928.0,maptb,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-9,myl4,myl4,3920411,3923609,-,myl4,NC_069738.1,4777655.0,myl4,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-8,scn4ab,scn4ab,3930679,3970515,+,scn4ab,NC_069738.1,4814666.0,scn4ab,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-7,LOC113662809,LOC113662809,3978146,4015806,-,,,,,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-6,LOC113662814,LOC113662814,3996872,4009286,-,LOC113543884,NC_069738.1,4849825.0,LOC113543884,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-5,LOC125145278,LOC125145278,4019937,4031679,-,,,,,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-4,LOC113637985,LOC113637985,4032860,4042761,-,,,,,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-3,LOC125145277,LOC125145277,4045510,4049887,-,,,,,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-2,zfpm2b,zfpm2b,4055354,4091836,-,zfpm2b,NC_069738.1,4873150.0,zfpm2b,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-1,lrp12,lrp12,4108876,4116353,+,lrp12,NC_069738.1,4917333.0,lrp12,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
0,gh1,gh1,4116713,4120060,-,gh1,NC_069738.1,4925386.0,gh1,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
1,LOC113662768,LOC113662768,4124807,4132090,-,LOC113543882,NC_069738.1,4935446.0,LOC113543882,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
2,thbs3b,thbs3b,4132937,4147142,-,thbs3b,NC_069738.1,4950297.0,thbs3b,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
3,mtx1b,mtx1b,4154741,4163623,-,mtx1b,NC_069738.1,4980259.0,mtx1b,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
4,txnipa,txnipa,4165913,4168979,+,txnipa,NC_069738.1,4996404.0,txnipa,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
5,polr3gla,polr3gla,4189546,4193537,-,polr3gla,NC_069738.1,5037469.0,polr3gla,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
6,LOC113662827,LOC113662827,4211648,4215999,-,,,,,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
7,LOC113662835,LOC113662835,4218614,4229291,-,LOC117596408,NC_069738.1,5104411.0,LOC117596408,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
8,LOC125145177,LOC125145177,4243141,4245643,+,,,,,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
9,si:dkey-81h8.1,si:dkey-81h8.1,4256058,4266990,-,si:dkey-81h8.1,NC_069738.1,5136221.0,si:dkey-81h8.1,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
10,sema4ab,sema4ab,4268385,4301465,-,sema4ab,NC_069738.1,5163277.0,sema4ab,C015,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-10,maptb,maptb,3890583,3919308,-,maptb,NC_069738.1,4751928.0,maptb,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-9,myl4,myl4,3920411,3923609,-,myl4,NC_069738.1,4777655.0,myl4,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-8,scn4ab,scn4ab,3930679,3970515,+,scn4ab,NC_069738.1,4814666.0,scn4ab,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-7,LOC113662809,LOC113662809,3978146,4015806,-,,,,,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-6,LOC113662814,LOC113662814,3996872,4009286,-,LOC113543884,NC_069738.1,4849825.0,LOC113543884,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-5,LOC125145278,LOC125145278,4019937,4031679,-,,,,,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-4,LOC113637985,LOC113637985,4032860,4042761,-,,,,,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-3,LOC125145277,LOC125145277,4045510,4049887,-,,,,,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-2,zfpm2b,zfpm2b,4055354,4091836,-,zfpm2b,NC_069738.1,4873150.0,zfpm2b,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-1,lrp12,lrp12,4108876,4116353,+,lrp12,NC_069738.1,4917333.0,lrp12,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
0,gh1,gh1,4116713,4120060,-,gh1,NC_069738.1,4925386.0,gh1,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
1,LOC113662768,LOC113662768,4124807,4132090,-,LOC113543882,NC_069738.1,4935446.0,LOC113543882,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
2,thbs3b,thbs3b,4132937,4147142,-,thbs3b,NC_069738.1,4950297.0,thbs3b,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
3,mtx1b,mtx1b,4154741,4163623,-,mtx1b,NC_069738.1,4980259.0,mtx1b,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
4,txnipa,txnipa,4165913,4168979,+,txnipa,NC_069738.1,4996404.0,txnipa,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
5,polr3gla,polr3gla,4189546,4193537,-,polr3gla,NC_069738.1,5037469.0,polr3gla,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
6,LOC113662827,LOC113662827,4211648,4215999,-,,,,,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
7,LOC113662835,LOC113662835,4218614,4229291,-,LOC117596408,NC_069738.1,5104411.0,LOC117596408,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
8,LOC125145177,LOC125145177,4243141,4245643,+,,,,,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
9,si:dkey-81h8.1,si:dkey-81h8.1,4256058,4266990,-,si:dkey-81h8.1,NC_069738.1,5136221.0,si:dkey-81h8.1,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
10,sema4ab,sema4ab,4268385,4301465,-,sema4ab,NC_069738.1,5163277.0,sema4ab,C016,Tachysurus fulvidraco,GCF_022655615.1,GH,gene
-10,wdr75,wdr75,36164847,36185392,+,wdr75,NC_069714.1,29556481.0,wdr75,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
-9,slc40a1,slc40a1,36191028,36200503,-,slc40a1,NC_069714.1,29531255.0,slc40a1,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
-8,LOC128524561,LOC128524561,36211162,36215451,+,LOC113526165,NC_069714.1,29514687.0,LOC113526165,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
-7,asnsd1,asnsd1,36213144,36217392,+,asnsd1,NC_069714.1,29512021.0,asnsd1,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
-6,zgc:136439,zgc:136439,36217282,36221915,-,zgc:136439,NC_069714.1,29507961.0,zgc:136439,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
-5,ankar,ankar,36222227,36241940,+,ankar,NC_069714.1,29493261.0,ankar,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
-4,osgepl1,osgepl1,36242043,36247475,-,osgepl1,NC_069714.1,29479533.0,osgepl1,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
-3,adat3,adat3,36247683,36249368,+,adat3,NC_069714.1,29474880.0,adat3,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
-2,ormdl1,ormdl1,36252014,36264220,-,ormdl1,NC_069714.1,29464096.0,ormdl1,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
-1,pms1,pms1,36264543,36298975,+,pms1,NC_069714.1,29438239.0,pms1,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
0,mstnb,mstnb,36325449,36330239,-,mstnb,NC_069714.1,29400907.0,mstnb,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
1,LOC128523708,LOC128523708,36335481,36342414,+,,,,,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
2,hibch,hibch,36347209,36390096,-,hibch,NC_069714.1,29356252.0,hibch,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
3,pofut2,pofut2,36391316,36406108,+,pofut2,NC_069714.1,29326469.0,pofut2,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
4,abca12,abca12,36430188,36522583,+,abca12,NC_069714.1,29248223.0,abca12,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
5,bard1,bard1,36528901,36559271,+,bard1,NC_069714.1,29160675.0,bard1,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
6,vwc2l,vwc2l,36576428,36625592,-,vwc2l,NC_069714.1,29105286.0,vwc2l,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
7,LOC128524839,LOC128524839,37157677,37157781,+,,,,,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
8,ikzf2,ikzf2,37241992,37292381,+,ikzf2,NC_069714.1,28578277.0,ikzf2,C017,Clarias fuscus,GCF_024256425.1,mstnb,gene
